,time1,Spread,Mid-price,volume_buy1,price_buy1,price_sell1,volume_sell1,time2,volume_buy2,price_buy2,price_sell2,volume_sell2,time3,volume_buy3,price_buy3,price_sell3,volume_sell3,time4,volume_buy4,price_buy4,price_sell4,volume_sell4,time5,volume_buy5,price_buy5,price_sell5,volume_sell5
0,1397/7/21 6:01:23,3800,61900,23,60000,63800,93,6:01:23,850,59068,65000,1000,6:01:23,4000,59068,65140,494,6:01:23,1000,58945,65148,3556,6:01:23,20,58944,69720,70
1,1397/7/21 8:30:08,0,65405,50000,65405,65405,5143,8:30:08,23,60000,69720,70,8:30:08,850,60000,0,0,8:30:08,4000,59000,0,0,8:30:08,1000,58945,0,0
2,1397/7/21 8:30:08,0,65405,50000,65405,65405,5143,8:30:08,23,60000,69720,70,8:30:11,210,60000,0,0,8:30:11,850,59068,0,0,8:30:11,4000,59000,0,0
3,1397/7/21 8:30:13,0,65405,55000,65405,65405,5143,8:30:08,23,60000,69720,70,8:30:11,210,60000,0,0,8:30:11,850,59068,0,0,8:30:11,4000,59000,0,0
4,1397/7/21 8:30:13,0,65405,55000,65405,65405,5143,8:30:16,150,62000,69720,70,8:30:16,23,62000,0,0,8:30:16,210,59200,0,0,8:30:16,850,59068,0,0
5,1397/7/21 8:30:13,0,65405,55000,65405,65405,5143,8:30:16,150,62000,69720,70,8:30:19,457,62000,0,0,8:30:16,210,59200,0,0,8:30:16,850,59068,0,0
6,1397/7/21 8:30:22,0,65405,55000,65405,65405,5643,8:30:16,150,62000,69720,70,8:30:19,457,62000,0,0,8:30:16,210,59200,0,0,8:30:16,850,59068,0,0
7,1397/7/21 8:30:24,0,65405,55000,65405,65405,6249,8:30:16,150,62000,69720,70,8:30:19,457,62000,0,0,8:30:16,210,59200,0,0,8:30:16,850,59068,0,0
8,1397/7/21 8:30:25,0,65405,55000,65405,65405,6699,8:30:16,150,62000,69720,70,8:30:19,457,62000,0,0,8:30:25,300,59400,0,0,8:30:25,210,59200,0,0
9,1397/7/21 8:30:27,0,65405,55000,65405,65405,6779,8:30:16,150,62000,69720,70,8:30:19,457,62000,0,0,8:30:25,300,59400,0,0,8:30:25,210,59200,0,0
10,1397/7/21 8:30:28,0,65405,55000,65405,65405,8779,8:30:16,150,62000,69720,70,8:30:28,607,62000,0,0,8:30:25,300,59400,0,0,8:30:25,210,59200,0,0
